"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Time_Zone","Field_Collection_Date","Field_Collection_Time","Field_Collection_Date_Time","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Sample_Matrix","Sample_Source","Result_Parameter_Name","Result_Value","Result_Value_Units","Result_Data_Qualifier","Result_Data_Qualifier_Description","Result_Method","Result_Method_Description","Result_Comment","Measurement_Interval","Study_ID_Alias","Result_Data_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Calculated_Land_Surface_Elevation_NAVD88_FT","Record_Created_On","Continuous_Result_System_ID"
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",14:30:00,9/2/2014 2:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","19.008","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98052902
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",14:30:00,9/2/2014 2:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","19.27","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98056884
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",15:00:00,9/2/2014 3:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","17.938","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,98001414
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",15:00:00,9/2/2014 3:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","17.13","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97978030
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",15:00:00,9/2/2014 3:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","17.368","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97952579
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",15:00:00,9/2/2014 3:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","19.127","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98052903
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",15:00:00,9/2/2014 3:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","19.246","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98056885
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",15:30:00,9/2/2014 3:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","17.534","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,98001415
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",15:30:00,9/2/2014 3:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","16.868","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97978031
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",15:30:00,9/2/2014 3:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","17.296","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97952580
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",15:30:00,9/2/2014 3:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","19.103","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98052904
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",15:30:00,9/2/2014 3:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","19.056","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98056886
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",16:00:00,9/2/2014 4:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","17.13","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,98001416
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",16:00:00,9/2/2014 4:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","16.654","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97978032
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",16:00:00,9/2/2014 4:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","17.201","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97952581
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",16:00:00,9/2/2014 4:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","18.961","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98052905
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",16:00:00,9/2/2014 4:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","18.794","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98056887
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",16:30:00,9/2/2014 4:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","16.82","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,98001417
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",16:30:00,9/2/2014 4:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","16.296","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97978033
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",16:30:00,9/2/2014 4:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","17.082","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97952582
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",16:30:00,9/2/2014 4:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","18.699","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98052906
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",16:30:00,9/2/2014 4:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","18.461","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98056888
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",17:00:00,9/2/2014 5:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","16.558","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,98001418
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",17:00:00,9/2/2014 5:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","15.963","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97978034
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",17:00:00,9/2/2014 5:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","16.868","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97952583
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",17:00:00,9/2/2014 5:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","18.366","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98052907
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",17:00:00,9/2/2014 5:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","18.033","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98056889
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",17:30:00,9/2/2014 5:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","16.32","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,98001419
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",17:30:00,9/2/2014 5:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","15.796","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97978035
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",17:30:00,9/2/2014 5:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","16.654","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97952584
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",17:30:00,9/2/2014 5:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","18.033","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98052908
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",17:30:00,9/2/2014 5:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","17.629","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98056890
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",18:00:00,9/2/2014 6:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","16.129","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,98001420
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",18:00:00,9/2/2014 6:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","15.629","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97978036
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",18:00:00,9/2/2014 6:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","16.392","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97952585
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",18:00:00,9/2/2014 6:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","17.748","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98052909
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",18:00:00,9/2/2014 6:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","17.272","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98056891
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",18:30:00,9/2/2014 6:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","15.939","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,98001421
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",18:30:00,9/2/2014 6:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","15.39","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97978037
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",18:30:00,9/2/2014 6:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","16.129","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97952586
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",18:30:00,9/2/2014 6:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","17.463","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98052910
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",18:30:00,9/2/2014 6:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","16.939","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98056892
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",19:00:00,9/2/2014 7:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","15.772","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,98001422
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",19:00:00,9/2/2014 7:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","15.27","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97978038
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",19:00:00,9/2/2014 7:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","15.867","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97952587
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",19:00:00,9/2/2014 7:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","17.177","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98052911
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",19:00:00,9/2/2014 7:00:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","16.654","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98056893
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","10221704","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",19:30:00,9/2/2014 7:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","15.581","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.1924,-117.9557,,11/6/2017 12:42:54 PM,98001423
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32SFT-00.3","32SFT-00.3","32SFT-00.3","10225298","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",19:30:00,9/2/2014 7:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","15.079","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.29648,-117.95812,,11/6/2017 12:00:28 PM,97978039
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","WW06TCHT01","32NFT-00.0","NORTH FORK TOUCHET RIVER @ S TOUCHET RD","10225299","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",19:30:00,9/2/2014 7:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","15.629","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.2975000000008,-117.952900000002,,11/2/2017 3:38:05 PM,97952588
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-51.2","32TOU-51.2","Touchet R at Ward Rd","10221686","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",19:30:00,9/2/2014 7:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","16.892","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.3014659089794,-118.01347368913,,11/6/2017 4:19:42 PM,98052912
"JROS0025","Walla Walla Basin Bacteria, pH, and DO TMDL Effectiveness Monitoring","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","10225277","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)","09/02/2014",19:30:00,9/2/2014 7:30:00 PM,"",,,"","Water","Fresh/Surface Water","Temperature, water","16.415","deg C","","","TEMPLOGGER","Temperature by data logger","",00:30:00,"","Reviewed",46.316,-118.0036,,11/6/2017 4:24:41 PM,98056894
