"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Location_Setting","Field_Collection_Type","Field_Collector","Field_Collection_Start_Date","Field_Collection_Start_Time","Field_Collection_Start_Date_Time","Field_Collection_End_Date","Field_Collection_End_Time","Field_Collection_End_Date_Time","Field_Collection_Comment","Field_Collection_Area","Field_Collection_Area_Units","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Upper_Depth_In_Feet","Lower_Depth_In_Feet","Well_Water_Level_Measuring_Point_Or_TOC_ID","Sample_ID","Sample_Field_Replicate_ID","Sample_Replicate_Flag","Sample_Sub_ID","Sample_Composite_Flag","Storm_Event_Qualifier","Sample_Matrix","Sample_Source","Sample_Use","Sample_Collection_Method","Sample_Collection_Method_Description","Sample_Preparation_Method","Sample_Preparation_Method_Description","Sample_Method_Other","Sample_Method_Other_Type","Sample_Method_Other_Description","Sample_Taxon_Name","Sample_Taxon_Common_Name","Sample_Taxon_TSN","Sample_Tissue_Type","Sample_Percent_Sorted","Result_Parameter_Name","Result_Parameter_CAS_Number","Lab_Analysis_Date","Lab_Analysis_Date_Accuracy","Lab_Analysis_Time","Result_Value","Result_Value_Units","Result_Reporting_Limit","Result_Reporting_Limit_Type","Result_Detection_Limit","Result_Detection_Limit_Type","Result_Data_Qualifier","Result_Data_Qualifier_Description","Result_Suspect_or_Rejected_Flag","Result_Suspect_Code","Result_Suspect_Description","Fraction_Analyzed","Field_Filtered_Flag","Result_Basis","Digestion_Method","Water_Level_Accuracy","Result_Method","Result_Method_Description","Result_Comment","Result_Additional_Comment","Result_Lab_Replicate_ID","Result_Lab_Name","Result_Validation_Level","Result_Taxon_Name","Result_Taxon_Common_Name","Result_Taxon_Alias_Other","Result_Taxon_TSN","Result_Taxon_Parent_TSN","Result_Taxon_Unidentified_Species","Result_Taxon_Life_Stage","QC_Blank_Censor_Factor","Lab_Batch_ID","Lab_GC_Column_ID","Study_ID_Alias","Study_QA_Planning_Level","Study_QA_Assessment_Level","Study_Type","EIM_Data_Entry_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Record_Created_On","Result_System_ID"
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32SFT-00.0","32SFT-00.0","S Fork Touchet R at N Fork confluence","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:15:00,"08/24/2009 18:15:00","08/24/2009",18:15:00,"08/24/2009 18:15:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","08/24/2009","D",18:15:00,"8.59","mg/L","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.3014199934729,-117.959845092481,,86290776
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32TOU-52.1","32TOU-52.1","TOUCHET R BELOW DAYTON WWTP OUTFALL","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:15:00,"08/24/2009 18:15:00","08/24/2009",18:15:00,"08/24/2009 18:15:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Temperature, water","","08/24/2009","D",18:15:00,"18.99","deg C","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.3152,-118.0048,,78683965
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32TOU-52.1","32TOU-52.1","TOUCHET R BELOW DAYTON WWTP OUTFALL","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:15:00,"08/24/2009 18:15:00","08/24/2009",18:15:00,"08/24/2009 18:15:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"pH","","08/24/2009","D",18:15:00,"7.77","pH","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.3152,-118.0048,,79738140
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32TOU-52.1","32TOU-52.1","TOUCHET R BELOW DAYTON WWTP OUTFALL","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:15:00,"08/24/2009 18:15:00","08/24/2009",18:15:00,"08/24/2009 18:15:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","08/24/2009","D",18:15:00,"8.39","mg/L","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.3152,-118.0048,,92943618
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:15:00,"08/24/2009 18:15:00","08/24/2009",18:15:00,"08/24/2009 18:15:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Temperature, water","","08/24/2009","D",18:15:00,"19.11","deg C","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.316,-118.0036,,2571076
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:15:00,"08/24/2009 18:15:00","08/24/2009",18:15:00,"08/24/2009 18:15:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"pH","","08/24/2009","D",18:15:00,"7.98","pH","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.316,-118.0036,,2589368
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:15:00,"08/24/2009 18:15:00","08/24/2009",18:15:00,"08/24/2009 18:15:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","08/24/2009","D",18:15:00,"8.80","mg/L","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.316,-118.0036,,39676435
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:15:00,"08/24/2009 18:15:00","08/24/2009",18:15:00,"08/24/2009 18:15:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","08/24/2009","D",18:15:00,"8.01","mg/L","","","","","J","Analyte was positively identified. The reported result is an estimate.","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","Hydrolab post-calibration value was outside acceptable criteria but inside qualifiable criteria.","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.1924,-117.9557,,15365337
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32NFT-00.0","32NFT-00.0","N Fork Touchet R at S Fork confluence","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:15:00,"08/24/2009 18:15:00","08/24/2009",18:15:00,"08/24/2009 18:15:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","08/24/2009","D",18:15:00,"1.90","mg/L","","","","","REJ","Data are unusable for all purposes. Sample results rejected due to serious deficiencies in the ability to analyze the sample and meet quality control criteria. The presence or absence of the analyte cannot be verified.","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","DO values rejected due to probe malfunction","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.3014167301681,-117.9598518119,,29387478
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32NFT-15.1","32NFT-15.1","N FORK TOUCHET RIVER ALONG FS RD 64","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Temperature, water","","08/24/2009","D",18:30:00,"11.07","deg C","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.1515,-117.8062,,50361180
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32NFT-15.1","32NFT-15.1","N FORK TOUCHET RIVER ALONG FS RD 64","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","08/24/2009","D",18:30:00,"9.36","mg/L","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.1515,-117.8062,,57468877
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32NFT-15.1","32NFT-15.1","N FORK TOUCHET RIVER ALONG FS RD 64","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"pH","","08/24/2009","D",18:30:00,"7.21","pH","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.1515,-117.8062,,60010930
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"pH","","08/24/2009","D",18:30:00,"6.93","pH","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.1924,-117.9557,,33655313
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Temperature, water","","08/24/2009","D",18:30:00,"16.97","deg C","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.1924,-117.9557,,90078988
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32NFT-00.0","32NFT-00.0","N Fork Touchet R at S Fork confluence","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"pH","","08/24/2009","D",18:30:00,"7.04","pH","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.3014167301681,-117.9598518119,,26529066
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32NFT-00.0","32NFT-00.0","N Fork Touchet R at S Fork confluence","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Temperature, water","","08/24/2009","D",18:30:00,"18.04","deg C","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.3014167301681,-117.9598518119,,33634879
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32SFT-00.0","32SFT-00.0","S Fork Touchet R at N Fork confluence","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"pH","","08/24/2009","D",18:30:00,"6.82","pH","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.3014199934729,-117.959845092481,,20543127
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32SFT-00.0","32SFT-00.0","S Fork Touchet R at N Fork confluence","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","08/24/2009","D",18:30:00,"8.36","mg/L","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.3014199934729,-117.959845092481,,82396132
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32SFT-00.0","32SFT-00.0","S Fork Touchet R at N Fork confluence","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Temperature, water","","08/24/2009","D",18:30:00,"17.28","deg C","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.3014199934729,-117.959845092481,,86406853
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32TOU-52.1","32TOU-52.1","TOUCHET R BELOW DAYTON WWTP OUTFALL","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Temperature, water","","08/24/2009","D",18:30:00,"18.81","deg C","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.3152,-118.0048,,35339778
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32TOU-52.1","32TOU-52.1","TOUCHET R BELOW DAYTON WWTP OUTFALL","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"pH","","08/24/2009","D",18:30:00,"7.65","pH","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.3152,-118.0048,,42573381
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32TOU-52.1","32TOU-52.1","TOUCHET R BELOW DAYTON WWTP OUTFALL","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","08/24/2009","D",18:30:00,"8.24","mg/L","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.3152,-118.0048,,44324578
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"pH","","08/24/2009","D",18:30:00,"7.85","pH","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.316,-118.0036,,14097168
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","08/24/2009","D",18:30:00,"8.61","mg/L","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.316,-118.0036,,22333488
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32TOU-52.2","32TOU-52.2","TOUCHET R ABOVE DAYTON WWTP OUTFALL","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Temperature, water","","08/24/2009","D",18:30:00,"18.94","deg C","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.316,-118.0036,,52011820
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32SFT-08.8","32SFT-08.8","SF TOUCHET R IN RAINWATER WILDLIFE AREA","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","08/24/2009","D",18:30:00,"8.01","mg/L","","","","","J","Analyte was positively identified. The reported result is an estimate.","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","Hydrolab post-calibration value was outside acceptable criteria but inside qualifiable criteria.","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.1924,-117.9557,,47982473
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32NFT-00.0","32NFT-00.0","N Fork Touchet R at S Fork confluence","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:30:00,"08/24/2009 18:30:00","08/24/2009",18:30:00,"08/24/2009 18:30:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","08/24/2009","D",18:30:00,"1.89","mg/L","","","","","REJ","Data are unusable for all purposes. Sample results rejected due to serious deficiencies in the ability to analyze the sample and meet quality control criteria. The presence or absence of the analyte cannot be verified.","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","DO values rejected due to probe malfunction","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.3014167301681,-117.9598518119,,14080891
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32NFT-15.1","32NFT-15.1","N FORK TOUCHET RIVER ALONG FS RD 64","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:45:00,"08/24/2009 18:45:00","08/24/2009",18:45:00,"08/24/2009 18:45:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","08/24/2009","D",18:45:00,"9.38","mg/L","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.1515,-117.8062,,49937865
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32NFT-15.1","32NFT-15.1","N FORK TOUCHET RIVER ALONG FS RD 64","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:45:00,"08/24/2009 18:45:00","08/24/2009",18:45:00,"08/24/2009 18:45:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"pH","","08/24/2009","D",18:45:00,"7.21","pH","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.1515,-117.8062,,52531653
"SCTA0001","Dayton and Waitsburg TMDL Fine-Tuning","32NFT-15.1","32NFT-15.1","N FORK TOUCHET RIVER ALONG FS RD 64","Stream/River","Measurement","WA Dept of Ecology","08/24/2009",18:45:00,"08/24/2009 18:45:00","08/24/2009",18:45:00,"08/24/2009 18:45:00","",,"","",,,"",,,"","","","U","","U","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Temperature, water","","08/24/2009","D",18:45:00,"10.99","deg C","","","","","","","","","","","","","","","HYDROLAB-DO-CLARK","Hydrolab multiparameter sonde with Dissolved Oxygen (DO) by Clark Cell design","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Total Maximum Daily Load (TMDL) development","Reviewed",46.1515,-117.8062,,68006936
