Result,QUALITY,QUALITY_KEY,Date,Year,Month
14.2,140,Data not yet checked,2013-09-17,2013,Sep
13.9,140,Data not yet checked,2013-09-18,2013,Sep
13.6,140,Data not yet checked,2013-09-19,2013,Sep
14.0,140,Data not yet checked,2013-09-20,2013,Sep
14.1,140,Data not yet checked,2013-09-21,2013,Sep
13.6,140,Data not yet checked,2013-09-22,2013,Sep
13.3,140,Data not yet checked,2013-09-23,2013,Sep
13.3,140,Data not yet checked,2013-09-24,2013,Sep
11.9,140,Data not yet checked,2013-09-25,2013,Sep
12.6,140,Data not yet checked,2013-09-26,2013,Sep
11.7,140,Data not yet checked,2013-09-27,2013,Sep
12.6,140,Data not yet checked,2013-09-28,2013,Sep
11.9,140,Data not yet checked,2013-09-29,2013,Sep
11.0,140,Data not yet checked,2013-09-30,2013,Sep
10.8,140,Data not yet checked,2013-10-01,2013,Oct
10.8,140,Data not yet checked,2013-10-01,2013,Oct
10.0,140,Data not yet checked,2013-10-02,2013,Oct
10.5,140,Data not yet checked,2013-10-03,2013,Oct
10.0,140,Data not yet checked,2013-10-04,2013,Oct
10.1,140,Data not yet checked,2013-10-05,2013,Oct
10.6,140,Data not yet checked,2013-10-06,2013,Oct
10.5,140,Data not yet checked,2013-10-07,2013,Oct
9.9,140,Data not yet checked,2013-10-08,2013,Oct
9.5,140,Data not yet checked,2013-10-09,2013,Oct
9.9,140,Data not yet checked,2013-10-10,2013,Oct
10.4,140,Data not yet checked,2013-10-11,2013,Oct
9.9,140,Data not yet checked,2013-10-12,2013,Oct
9.7,140,Data not yet checked,2013-10-13,2013,Oct
8.8,140,Data not yet checked,2013-10-14,2013,Oct
8.5,140,Data not yet checked,2013-10-15,2013,Oct
8.9,140,Data not yet checked,2013-10-16,2013,Oct
8.8,140,Data not yet checked,2013-10-17,2013,Oct
8.5,140,Data not yet checked,2013-10-18,2013,Oct
8.6,140,Data not yet checked,2013-10-19,2013,Oct
8.9,140,Data not yet checked,2013-10-20,2013,Oct
9.5,140,Data not yet checked,2013-10-21,2013,Oct
9.5,140,Data not yet checked,2013-10-22,2013,Oct
9.3,140,Data not yet checked,2013-10-23,2013,Oct
8.9,140,Data not yet checked,2013-10-24,2013,Oct
9.0,140,Data not yet checked,2013-10-25,2013,Oct
8.9,140,Data not yet checked,2013-10-26,2013,Oct
8.4,140,Data not yet checked,2013-10-27,2013,Oct
8.0,140,Data not yet checked,2013-10-28,2013,Oct
6.2,140,Data not yet checked,2013-10-29,2013,Oct
6.2,140,Data not yet checked,2013-10-30,2013,Oct
8.1,140,Data not yet checked,2013-10-31,2013,Oct
8.4,140,Data not yet checked,2013-11-01,2013,Nov
8.3,140,Data not yet checked,2013-11-02,2013,Nov
6.8,140,Data not yet checked,2013-11-03,2013,Nov
6.3,140,Data not yet checked,2013-11-04,2013,Nov
5.9,140,Data not yet checked,2013-11-05,2013,Nov
7.6,140,Data not yet checked,2013-11-06,2013,Nov
8.0,140,Data not yet checked,2013-11-07,2013,Nov
7.7,140,Data not yet checked,2013-11-08,2013,Nov
7.4,140,Data not yet checked,2013-11-09,2013,Nov
8.2,140,Data not yet checked,2013-11-10,2013,Nov
7.8,140,Data not yet checked,2013-11-11,2013,Nov
8.1,140,Data not yet checked,2013-11-12,2013,Nov
8.3,140,Data not yet checked,2013-11-13,2013,Nov
7.0,140,Data not yet checked,2013-11-14,2013,Nov
6.5,140,Data not yet checked,2013-11-15,2013,Nov
6.4,140,Data not yet checked,2013-11-16,2013,Nov
6.6,140,Data not yet checked,2013-11-17,2013,Nov
7.0,140,Data not yet checked,2013-11-18,2013,Nov
8.2,140,Data not yet checked,2013-11-19,2013,Nov
5.6,140,Data not yet checked,2013-11-20,2013,Nov
2.5,140,Data not yet checked,2013-11-21,2013,Nov
1.9,140,Data not yet checked,2013-11-22,2013,Nov
2.0,140,Data not yet checked,2013-11-23,2013,Nov
2.3,140,Data not yet checked,2013-11-24,2013,Nov
2.9,140,Data not yet checked,2013-11-25,2013,Nov
2.9,140,Data not yet checked,2013-11-26,2013,Nov
3.1,140,Data not yet checked,2013-11-27,2013,Nov
2.9,140,Data not yet checked,2013-11-28,2013,Nov
3.2,140,Data not yet checked,2013-11-29,2013,Nov
5.2,140,Data not yet checked,2013-11-30,2013,Nov
7.2,140,Data not yet checked,2013-12-01,2013,Dec
5.8,140,Data not yet checked,2013-12-02,2013,Dec
3.3,140,Data not yet checked,2013-12-03,2013,Dec
0.7,140,Data not yet checked,2013-12-04,2013,Dec
0.1,140,Data not yet checked,2013-12-05,2013,Dec
0.2,140,Data not yet checked,2013-12-06,2013,Dec
0.1,140,Data not yet checked,2013-12-07,2013,Dec
0.1,140,Data not yet checked,2013-12-08,2013,Dec
0.1,140,Data not yet checked,2013-12-09,2013,Dec
2.3,140,Data not yet checked,2013-12-10,2013,Dec
2.6,140,Data not yet checked,2013-12-11,2013,Dec
3.2,140,Data not yet checked,2013-12-12,2013,Dec
4.6,140,Data not yet checked,2013-12-13,2013,Dec
5.0,140,Data not yet checked,2013-12-14,2013,Dec
5.7,140,Data not yet checked,2013-12-15,2013,Dec
5.0,140,Data not yet checked,2013-12-16,2013,Dec
4.1,140,Data not yet checked,2013-12-17,2013,Dec
5.3,140,Data not yet checked,2013-12-18,2013,Dec
3.3,140,Data not yet checked,2013-12-19,2013,Dec
2.6,140,Data not yet checked,2013-12-20,2013,Dec
4.3,140,Data not yet checked,2013-12-21,2013,Dec
5.5,140,Data not yet checked,2013-12-22,2013,Dec
6.5,140,Data not yet checked,2013-12-23,2013,Dec
4.6,140,Data not yet checked,2013-12-24,2013,Dec
3.2,140,Data not yet checked,2013-12-25,2013,Dec
3.4,140,Data not yet checked,2013-12-26,2013,Dec
3.6,140,Data not yet checked,2013-12-27,2013,Dec
4.0,140,Data not yet checked,2013-12-28,2013,Dec
3.4,140,Data not yet checked,2013-12-29,2013,Dec
3.8,140,Data not yet checked,2013-12-30,2013,Dec
5.5,140,Data not yet checked,2013-12-31,2013,Dec
4.1,140,Data not yet checked,2014-01-01,2014,Jan
4.3,140,Data not yet checked,2014-01-02,2014,Jan
5.2,140,Data not yet checked,2014-01-03,2014,Jan
3.1,140,Data not yet checked,2014-01-04,2014,Jan
2.2,140,Data not yet checked,2014-01-05,2014,Jan
2.5,140,Data not yet checked,2014-01-06,2014,Jan
3.7,140,Data not yet checked,2014-01-07,2014,Jan
4.9,140,Data not yet checked,2014-01-08,2014,Jan
5.1,140,Data not yet checked,2014-01-09,2014,Jan
5.5,140,Data not yet checked,2014-01-10,2014,Jan
6.3,140,Data not yet checked,2014-01-11,2014,Jan
5.1,140,Data not yet checked,2014-01-12,2014,Jan
6.0,140,Data not yet checked,2014-01-13,2014,Jan
5.4,140,Data not yet checked,2014-01-14,2014,Jan
5.1,140,Data not yet checked,2014-01-15,2014,Jan
4.4,140,Data not yet checked,2014-01-16,2014,Jan
3.9,140,Data not yet checked,2014-01-17,2014,Jan
3.7,140,Data not yet checked,2014-01-18,2014,Jan
3.7,140,Data not yet checked,2014-01-19,2014,Jan
3.7,140,Data not yet checked,2014-01-20,2014,Jan
3.5,140,Data not yet checked,2014-01-21,2014,Jan
3.3,140,Data not yet checked,2014-01-22,2014,Jan
3.2,140,Data not yet checked,2014-01-23,2014,Jan
3.1,140,Data not yet checked,2014-01-24,2014,Jan
3.1,140,Data not yet checked,2014-01-25,2014,Jan
2.9,140,Data not yet checked,2014-01-26,2014,Jan
2.8,140,Data not yet checked,2014-01-27,2014,Jan
3.1,140,Data not yet checked,2014-01-28,2014,Jan
4.2,140,Data not yet checked,2014-01-29,2014,Jan
4.9,140,Data not yet checked,2014-01-30,2014,Jan
4.5,140,Data not yet checked,2014-01-31,2014,Jan
4.2,140,Data not yet checked,2014-02-01,2014,Feb
3.8,140,Data not yet checked,2014-02-02,2014,Feb
3.3,140,Data not yet checked,2014-02-03,2014,Feb
2.4,140,Data not yet checked,2014-02-04,2014,Feb
0.8,140,Data not yet checked,2014-02-05,2014,Feb
0.1,140,Data not yet checked,2014-02-06,2014,Feb
0.2,140,Data not yet checked,2014-02-07,2014,Feb
1.0,140,Data not yet checked,2014-02-08,2014,Feb
1.5,140,Data not yet checked,2014-02-09,2014,Feb
2.8,140,Data not yet checked,2014-02-10,2014,Feb
5.0,140,Data not yet checked,2014-02-11,2014,Feb
6.3,140,Data not yet checked,2014-02-12,2014,Feb
5.9,140,Data not yet checked,2014-02-13,2014,Feb
5.5,140,Data not yet checked,2014-02-14,2014,Feb
5.6,140,Data not yet checked,2014-02-15,2014,Feb
5.5,140,Data not yet checked,2014-02-16,2014,Feb
5.5,140,Data not yet checked,2014-02-17,2014,Feb
5.9,140,Data not yet checked,2014-02-18,2014,Feb
4.9,140,Data not yet checked,2014-02-19,2014,Feb
5.2,140,Data not yet checked,2014-02-20,2014,Feb
5.6,140,Data not yet checked,2014-02-21,2014,Feb
5.3,140,Data not yet checked,2014-02-22,2014,Feb
5.6,140,Data not yet checked,2014-02-23,2014,Feb
5.3,140,Data not yet checked,2014-02-24,2014,Feb
4.8,140,Data not yet checked,2014-02-25,2014,Feb
5.1,140,Data not yet checked,2014-02-26,2014,Feb
5.2,140,Data not yet checked,2014-02-27,2014,Feb
5.8,140,Data not yet checked,2014-02-28,2014,Feb
4.9,140,Data not yet checked,2014-03-01,2014,Mar
4.0,140,Data not yet checked,2014-03-02,2014,Mar
6.3,140,Data not yet checked,2014-03-03,2014,Mar
6.9,140,Data not yet checked,2014-03-04,2014,Mar
7.2,140,Data not yet checked,2014-03-05,2014,Mar
7.0,140,Data not yet checked,2014-03-06,2014,Mar
6.6,140,Data not yet checked,2014-03-07,2014,Mar
6.7,140,Data not yet checked,2014-03-08,2014,Mar
7.8,140,Data not yet checked,2014-03-09,2014,Mar
6.6,140,Data not yet checked,2014-03-10,2014,Mar
6.3,140,Data not yet checked,2014-03-11,2014,Mar
6.3,140,Data not yet checked,2014-03-12,2014,Mar
6.6,140,Data not yet checked,2014-03-13,2014,Mar
7.0,140,Data not yet checked,2014-03-14,2014,Mar
6.8,140,Data not yet checked,2014-03-15,2014,Mar
7.6,140,Data not yet checked,2014-03-16,2014,Mar
6.6,140,Data not yet checked,2014-03-17,2014,Mar
6.0,140,Data not yet checked,2014-03-18,2014,Mar
6.4,140,Data not yet checked,2014-03-19,2014,Mar
6.1,140,Data not yet checked,2014-03-20,2014,Mar
5.7,140,Data not yet checked,2014-03-21,2014,Mar
5.8,140,Data not yet checked,2014-03-22,2014,Mar
6.3,140,Data not yet checked,2014-03-23,2014,Mar
7.0,140,Data not yet checked,2014-03-24,2014,Mar
7.0,140,Data not yet checked,2014-03-25,2014,Mar
7.6,140,Data not yet checked,2014-03-26,2014,Mar
7.5,140,Data not yet checked,2014-03-27,2014,Mar
7.1,140,Data not yet checked,2014-03-28,2014,Mar
8.1,140,Data not yet checked,2014-03-29,2014,Mar
7.1,140,Data not yet checked,2014-03-30,2014,Mar
6.9,140,Data not yet checked,2014-03-31,2014,Mar
7.5,140,Data not yet checked,2014-04-01,2014,Apr
7.7,140,Data not yet checked,2014-04-02,2014,Apr
7.6,140,Data not yet checked,2014-04-03,2014,Apr
8.2,140,Data not yet checked,2014-04-04,2014,Apr
8.1,140,Data not yet checked,2014-04-05,2014,Apr
9.0,140,Data not yet checked,2014-04-06,2014,Apr
9.2,140,Data not yet checked,2014-04-07,2014,Apr
9.8,140,Data not yet checked,2014-04-08,2014,Apr
9.4,140,Data not yet checked,2014-04-09,2014,Apr
8.4,140,Data not yet checked,2014-04-10,2014,Apr
8.8,140,Data not yet checked,2014-04-11,2014,Apr
8.5,140,Data not yet checked,2014-04-12,2014,Apr
8.0,140,Data not yet checked,2014-04-13,2014,Apr
8.2,140,Data not yet checked,2014-04-14,2014,Apr
8.7,140,Data not yet checked,2014-04-15,2014,Apr
8.2,140,Data not yet checked,2014-04-16,2014,Apr
8.4,140,Data not yet checked,2014-04-17,2014,Apr
8.6,140,Data not yet checked,2014-04-18,2014,Apr
8.3,140,Data not yet checked,2014-04-19,2014,Apr
9.1,140,Data not yet checked,2014-04-20,2014,Apr
8.9,140,Data not yet checked,2014-04-21,2014,Apr
8.8,140,Data not yet checked,2014-04-22,2014,Apr
8.2,140,Data not yet checked,2014-04-23,2014,Apr
8.9,140,Data not yet checked,2014-04-24,2014,Apr
7.9,140,Data not yet checked,2014-04-25,2014,Apr
8.3,140,Data not yet checked,2014-04-26,2014,Apr
7.9,140,Data not yet checked,2014-04-27,2014,Apr
8.4,140,Data not yet checked,2014-04-28,2014,Apr
9.1,140,Data not yet checked,2014-04-29,2014,Apr
10.1,140,Data not yet checked,2014-04-30,2014,Apr
11.1,140,Data not yet checked,2014-05-01,2014,May
11.4,140,Data not yet checked,2014-05-02,2014,May
10.5,140,Data not yet checked,2014-05-03,2014,May
10.0,140,Data not yet checked,2014-05-04,2014,May
9.6,140,Data not yet checked,2014-05-05,2014,May
9.1,140,Data not yet checked,2014-05-06,2014,May
9.8,140,Data not yet checked,2014-05-07,2014,May
9.4,140,Data not yet checked,2014-05-08,2014,May
9.9,140,Data not yet checked,2014-05-09,2014,May
9.3,140,Data not yet checked,2014-05-10,2014,May
9.0,140,Data not yet checked,2014-05-11,2014,May
9.6,140,Data not yet checked,2014-05-12,2014,May
10.4,140,Data not yet checked,2014-05-13,2014,May
11.2,140,Data not yet checked,2014-05-14,2014,May
11.8,140,Data not yet checked,2014-05-15,2014,May
11.7,140,Data not yet checked,2014-05-16,2014,May
10.7,140,Data not yet checked,2014-05-17,2014,May
10.2,140,Data not yet checked,2014-05-18,2014,May
10.6,140,Data not yet checked,2014-05-19,2014,May
10.9,140,Data not yet checked,2014-05-20,2014,May
11.5,140,Data not yet checked,2014-05-21,2014,May
12.1,140,Data not yet checked,2014-05-22,2014,May
11.9,140,Data not yet checked,2014-05-23,2014,May
12.2,140,Data not yet checked,2014-05-24,2014,May
11.6,140,Data not yet checked,2014-05-25,2014,May
12.5,140,Data not yet checked,2014-05-26,2014,May
11.6,140,Data not yet checked,2014-05-27,2014,May
10.6,140,Data not yet checked,2014-05-28,2014,May
11.1,140,Data not yet checked,2014-05-29,2014,May
11.9,140,Data not yet checked,2014-05-30,2014,May
12.6,140,Data not yet checked,2014-05-31,2014,May
12.7,140,Data not yet checked,2014-06-01,2014,Jun
13.1,140,Data not yet checked,2014-06-02,2014,Jun
13.9,140,Data not yet checked,2014-06-03,2014,Jun
13.8,140,Data not yet checked,2014-06-04,2014,Jun
13.5,140,Data not yet checked,2014-06-05,2014,Jun
13.1,140,Data not yet checked,2014-06-06,2014,Jun
13.3,140,Data not yet checked,2014-06-07,2014,Jun
14.0,140,Data not yet checked,2014-06-08,2014,Jun
14.6,140,Data not yet checked,2014-06-09,2014,Jun
14.1,140,Data not yet checked,2014-06-10,2014,Jun
14.3,140,Data not yet checked,2014-06-11,2014,Jun
13.8,140,Data not yet checked,2014-06-12,2014,Jun
13.1,140,Data not yet checked,2014-06-13,2014,Jun
12.7,140,Data not yet checked,2014-06-14,2014,Jun
12.6,140,Data not yet checked,2014-06-15,2014,Jun
12.5,140,Data not yet checked,2014-06-16,2014,Jun
10.8,140,Data not yet checked,2014-06-17,2014,Jun
12.1,140,Data not yet checked,2014-06-18,2014,Jun
13.7,140,Data not yet checked,2014-06-19,2014,Jun
14.7,140,Data not yet checked,2014-06-20,2014,Jun
14.0,140,Data not yet checked,2014-06-21,2014,Jun
14.7,140,Data not yet checked,2014-06-22,2014,Jun
15.4,140,Data not yet checked,2014-06-23,2014,Jun
15.4,140,Data not yet checked,2014-06-24,2014,Jun
15.0,140,Data not yet checked,2014-06-25,2014,Jun
14.8,140,Data not yet checked,2014-06-26,2014,Jun
14.5,140,Data not yet checked,2014-06-27,2014,Jun
15.0,140,Data not yet checked,2014-06-28,2014,Jun
15.2,140,Data not yet checked,2014-06-29,2014,Jun
15.3,140,Data not yet checked,2014-06-30,2014,Jun
16.4,140,Data not yet checked,2014-07-01,2014,Jul
17.2,140,Data not yet checked,2014-07-02,2014,Jul
17.9,140,Data not yet checked,2014-07-03,2014,Jul
16.7,140,Data not yet checked,2014-07-04,2014,Jul
17.3,140,Data not yet checked,2014-07-05,2014,Jul
18.0,140,Data not yet checked,2014-07-06,2014,Jul
18.4,140,Data not yet checked,2014-07-07,2014,Jul
18.9,140,Data not yet checked,2014-07-08,2014,Jul
18.6,140,Data not yet checked,2014-07-09,2014,Jul
18.1,140,Data not yet checked,2014-07-10,2014,Jul
17.9,140,Data not yet checked,2014-07-11,2014,Jul
18.4,140,Data not yet checked,2014-07-12,2014,Jul
18.8,140,Data not yet checked,2014-07-13,2014,Jul
19.3,140,Data not yet checked,2014-07-14,2014,Jul
19.3,140,Data not yet checked,2014-07-15,2014,Jul
19.8,140,Data not yet checked,2014-07-16,2014,Jul
19.0,140,Data not yet checked,2014-07-17,2014,Jul
17.5,140,Data not yet checked,2014-07-18,2014,Jul
18.7,140,Data not yet checked,2014-07-19,2014,Jul
18.4,140,Data not yet checked,2014-07-20,2014,Jul
17.5,140,Data not yet checked,2014-07-21,2014,Jul
17.8,140,Data not yet checked,2014-07-22,2014,Jul
17.5,140,Data not yet checked,2014-07-23,2014,Jul
16.3,140,Data not yet checked,2014-07-24,2014,Jul
16.6,140,Data not yet checked,2014-07-25,2014,Jul
17.2,140,Data not yet checked,2014-07-26,2014,Jul
17.7,140,Data not yet checked,2014-07-27,2014,Jul
18.6,140,Data not yet checked,2014-07-28,2014,Jul
19.1,140,Data not yet checked,2014-07-29,2014,Jul
19.3,140,Data not yet checked,2014-07-30,2014,Jul
19.1,140,Data not yet checked,2014-07-31,2014,Jul
19.4,140,Data not yet checked,2014-08-01,2014,Aug
19.4,140,Data not yet checked,2014-08-02,2014,Aug
19.4,140,Data not yet checked,2014-08-03,2014,Aug
19.3,140,Data not yet checked,2014-08-04,2014,Aug
19.0,140,Data not yet checked,2014-08-05,2014,Aug
18.4,140,Data not yet checked,2014-08-06,2014,Aug
18.2,140,Data not yet checked,2014-08-07,2014,Aug
17.1,140,Data not yet checked,2014-08-08,2014,Aug
17.2,140,Data not yet checked,2014-08-09,2014,Aug
17.9,140,Data not yet checked,2014-08-10,2014,Aug
18.6,140,Data not yet checked,2014-08-11,2014,Aug
18.9,140,Data not yet checked,2014-08-12,2014,Aug
17.5,140,Data not yet checked,2014-08-13,2014,Aug
"",255,Incomplete day,2014-08-14,2014,Aug
16.9,140,Data not yet checked,2014-08-15,2014,Aug
17.4,140,Data not yet checked,2014-08-16,2014,Aug
17.9,140,Data not yet checked,2014-08-17,2014,Aug
18.3,140,Data not yet checked,2014-08-18,2014,Aug
18.2,140,Data not yet checked,2014-08-19,2014,Aug
17.8,140,Data not yet checked,2014-08-20,2014,Aug
16.9,140,Data not yet checked,2014-08-21,2014,Aug
16.6,140,Data not yet checked,2014-08-22,2014,Aug
16.4,140,Data not yet checked,2014-08-23,2014,Aug
16.0,140,Data not yet checked,2014-08-24,2014,Aug
15.9,140,Data not yet checked,2014-08-25,2014,Aug
16.5,140,Data not yet checked,2014-08-26,2014,Aug
17.1,140,Data not yet checked,2014-08-27,2014,Aug
17.3,140,Data not yet checked,2014-08-28,2014,Aug
16.6,140,Data not yet checked,2014-08-29,2014,Aug
16.4,140,Data not yet checked,2014-08-30,2014,Aug
15.4,140,Data not yet checked,2014-08-31,2014,Aug
15.1,140,Data not yet checked,2014-09-01,2014,Sep
15.3,140,Data not yet checked,2014-09-02,2014,Sep
14.6,140,Data not yet checked,2014-09-03,2014,Sep
14.4,140,Data not yet checked,2014-09-04,2014,Sep
14.6,140,Data not yet checked,2014-09-05,2014,Sep
14.7,140,Data not yet checked,2014-09-06,2014,Sep
15.0,140,Data not yet checked,2014-09-07,2014,Sep
15.1,140,Data not yet checked,2014-09-08,2014,Sep
15.1,140,Data not yet checked,2014-09-09,2014,Sep
14.2,140,Data not yet checked,2014-09-10,2014,Sep
12.1,140,Data not yet checked,2014-09-11,2014,Sep
12.4,140,Data not yet checked,2014-09-12,2014,Sep
12.7,140,Data not yet checked,2014-09-13,2014,Sep
13.1,140,Data not yet checked,2014-09-14,2014,Sep
13.6,140,Data not yet checked,2014-09-15,2014,Sep
14.4,140,Data not yet checked,2014-09-16,2014,Sep
14.7,140,Data not yet checked,2014-09-17,2014,Sep
"",255,Incomplete day,2014-09-18,2014,Sep
"",255,Incomplete day,2014-09-19,2014,Sep
"",255,Incomplete day,2014-09-20,2014,Sep
"",255,Incomplete day,2014-09-21,2014,Sep
"",255,Incomplete day,2014-09-22,2014,Sep
"",255,Incomplete day,2014-09-23,2014,Sep
"",255,Incomplete day,2014-09-24,2014,Sep
"",255,Incomplete day,2014-09-25,2014,Sep
"",255,Incomplete day,2014-09-26,2014,Sep
"",255,Incomplete day,2014-09-27,2014,Sep
"",255,Incomplete day,2014-09-28,2014,Sep
"",255,Incomplete day,2014-09-29,2014,Sep
"",255,Incomplete day,2014-09-30,2014,Sep
12.3,140,Data not yet checked,2014-10-01,2014,Oct
12.3,140,Data not yet checked,2014-10-01,2014,Oct
11.9,140,Data not yet checked,2014-10-02,2014,Oct
11.4,140,Data not yet checked,2014-10-03,2014,Oct
12.2,140,Data not yet checked,2014-10-04,2014,Oct
13.1,140,Data not yet checked,2014-10-05,2014,Oct
13.7,140,Data not yet checked,2014-10-06,2014,Oct
14.0,140,Data not yet checked,2014-10-07,2014,Oct
13.6,140,Data not yet checked,2014-10-08,2014,Oct
12.7,140,Data not yet checked,2014-10-09,2014,Oct
12.5,140,Data not yet checked,2014-10-10,2014,Oct
12.8,140,Data not yet checked,2014-10-11,2014,Oct
11.9,140,Data not yet checked,2014-10-12,2014,Oct
12.0,140,Data not yet checked,2014-10-13,2014,Oct
12.2,140,Data not yet checked,2014-10-14,2014,Oct
11.6,140,Data not yet checked,2014-10-15,2014,Oct
10.6,140,Data not yet checked,2014-10-16,2014,Oct
10.8,140,Data not yet checked,2014-10-17,2014,Oct
12.2,140,Data not yet checked,2014-10-18,2014,Oct
12.0,140,Data not yet checked,2014-10-19,2014,Oct
11.6,140,Data not yet checked,2014-10-20,2014,Oct
11.6,140,Data not yet checked,2014-10-21,2014,Oct
11.1,140,Data not yet checked,2014-10-22,2014,Oct
11.7,140,Data not yet checked,2014-10-23,2014,Oct
11.1,140,Data not yet checked,2014-10-24,2014,Oct
11.3,140,Data not yet checked,2014-10-25,2014,Oct
10.2,140,Data not yet checked,2014-10-26,2014,Oct
9.4,140,Data not yet checked,2014-10-27,2014,Oct
9.8,140,Data not yet checked,2014-10-28,2014,Oct
10.9,140,Data not yet checked,2014-10-29,2014,Oct
11.0,140,Data not yet checked,2014-10-30,2014,Oct
11.0,140,Data not yet checked,2014-10-31,2014,Oct
10.1,140,Data not yet checked,2014-11-01,2014,Nov
8.8,140,Data not yet checked,2014-11-02,2014,Nov
9.7,140,Data not yet checked,2014-11-03,2014,Nov
10.6,140,Data not yet checked,2014-11-04,2014,Nov
11.1,140,Data not yet checked,2014-11-05,2014,Nov
11.9,140,Data not yet checked,2014-11-06,2014,Nov
10.1,140,Data not yet checked,2014-11-07,2014,Nov
8.6,140,Data not yet checked,2014-11-08,2014,Nov
9.1,140,Data not yet checked,2014-11-09,2014,Nov
7.7,140,Data not yet checked,2014-11-10,2014,Nov
4.7,140,Data not yet checked,2014-11-11,2014,Nov
2.7,140,Data not yet checked,2014-11-12,2014,Nov
2.7,140,Data not yet checked,2014-11-13,2014,Nov
3.2,140,Data not yet checked,2014-11-14,2014,Nov
1.8,140,Data not yet checked,2014-11-15,2014,Nov
1.4,140,Data not yet checked,2014-11-16,2014,Nov
1.3,140,Data not yet checked,2014-11-17,2014,Nov
1.5,140,Data not yet checked,2014-11-18,2014,Nov
2.4,140,Data not yet checked,2014-11-19,2014,Nov
3.8,140,Data not yet checked,2014-11-20,2014,Nov
5.6,140,Data not yet checked,2014-11-21,2014,Nov
6.6,140,Data not yet checked,2014-11-22,2014,Nov
5.8,140,Data not yet checked,2014-11-23,2014,Nov
5.9,140,Data not yet checked,2014-11-24,2014,Nov
7.8,140,Data not yet checked,2014-11-25,2014,Nov
8.1,140,Data not yet checked,2014-11-26,2014,Nov
8.3,140,Data not yet checked,2014-11-27,2014,Nov
8.8,140,Data not yet checked,2014-11-28,2014,Nov
6.0,140,Data not yet checked,2014-11-29,2014,Nov
2.0,140,Data not yet checked,2014-11-30,2014,Nov
2.1,140,Data not yet checked,2014-12-01,2014,Dec
2.9,140,Data not yet checked,2014-12-02,2014,Dec
3.4,140,Data not yet checked,2014-12-03,2014,Dec
4.1,140,Data not yet checked,2014-12-04,2014,Dec
4.9,140,Data not yet checked,2014-12-05,2014,Dec
5.6,140,Data not yet checked,2014-12-06,2014,Dec
5.6,140,Data not yet checked,2014-12-07,2014,Dec
5.8,140,Data not yet checked,2014-12-08,2014,Dec
7.2,140,Data not yet checked,2014-12-09,2014,Dec
8.2,140,Data not yet checked,2014-12-10,2014,Dec
8.5,140,Data not yet checked,2014-12-11,2014,Dec
8.0,140,Data not yet checked,2014-12-12,2014,Dec
6.2,140,Data not yet checked,2014-12-13,2014,Dec
4.8,140,Data not yet checked,2014-12-14,2014,Dec
4.2,140,Data not yet checked,2014-12-15,2014,Dec
5.5,140,Data not yet checked,2014-12-16,2014,Dec
5.3,140,Data not yet checked,2014-12-17,2014,Dec
6.1,140,Data not yet checked,2014-12-18,2014,Dec
6.6,140,Data not yet checked,2014-12-19,2014,Dec
6.3,140,Data not yet checked,2014-12-20,2014,Dec
7.6,140,Data not yet checked,2014-12-21,2014,Dec
6.7,140,Data not yet checked,2014-12-22,2014,Dec
6.3,140,Data not yet checked,2014-12-23,2014,Dec
6.6,140,Data not yet checked,2014-12-24,2014,Dec
5.1,140,Data not yet checked,2014-12-25,2014,Dec
4.9,140,Data not yet checked,2014-12-26,2014,Dec
4.9,140,Data not yet checked,2014-12-27,2014,Dec
5.3,140,Data not yet checked,2014-12-28,2014,Dec
3.9,140,Data not yet checked,2014-12-29,2014,Dec
2.1,140,Data not yet checked,2014-12-30,2014,Dec
1.1,140,Data not yet checked,2014-12-31,2014,Dec
1.0,140,Data not yet checked,2015-01-01,2015,Jan
2.0,140,Data not yet checked,2015-01-02,2015,Jan
3.2,140,Data not yet checked,2015-01-03,2015,Jan
3.8,140,Data not yet checked,2015-01-04,2015,Jan
6.4,140,Data not yet checked,2015-01-05,2015,Jan
6.3,140,Data not yet checked,2015-01-06,2015,Jan
5.5,140,Data not yet checked,2015-01-07,2015,Jan
5.0,140,Data not yet checked,2015-01-08,2015,Jan
4.9,140,Data not yet checked,2015-01-09,2015,Jan
4.9,140,Data not yet checked,2015-01-10,2015,Jan
5.2,140,Data not yet checked,2015-01-11,2015,Jan
5.3,140,Data not yet checked,2015-01-12,2015,Jan
5.3,140,Data not yet checked,2015-01-13,2015,Jan
4.9,140,Data not yet checked,2015-01-14,2015,Jan
4.6,140,Data not yet checked,2015-01-15,2015,Jan
5.7,140,Data not yet checked,2015-01-16,2015,Jan
5.0,140,Data not yet checked,2015-01-17,2015,Jan
6.6,140,Data not yet checked,2015-01-18,2015,Jan
5.9,140,Data not yet checked,2015-01-19,2015,Jan
5.0,140,Data not yet checked,2015-01-20,2015,Jan
4.1,140,Data not yet checked,2015-01-21,2015,Jan
4.5,140,Data not yet checked,2015-01-22,2015,Jan
5.8,140,Data not yet checked,2015-01-23,2015,Jan
8.0,140,Data not yet checked,2015-01-24,2015,Jan
7.2,140,Data not yet checked,2015-01-25,2015,Jan
6.5,140,Data not yet checked,2015-01-26,2015,Jan
6.2,140,Data not yet checked,2015-01-27,2015,Jan
6.5,140,Data not yet checked,2015-01-28,2015,Jan
5.7,140,Data not yet checked,2015-01-29,2015,Jan
