"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Time_Zone","Field_Collection_Start_Date_Time","Field_Collection_End_Date_Time","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Sample_Matrix","Sample_Source","Result_Parameter_Name","Result_Value","Result_Value_Units","Result_Data_Qualifier","Result_Data_Qualifier_Description","Result_Comment","Derivation_Method","Derivation_Method_Description","Base_Parameter_Name","Base_Result_Method","Base_Result_Method_Description","Base_Measurement_Interval","Time_Basis","Statistical_Basis","Partial_Metric_Flag","Auto_Calculated_Flag","Sample_Size","Expected_Data_Percent","Data_Qualified_Flag","Study_ID_Alias","Result_Data_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Record_Created_On","Calculated_Result_System_ID"
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",5/18/2017 12:00:00 AM,5/24/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","16.7474","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163865748
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",9/28/2016 12:00:00 AM,10/4/2016 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","16.3863","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163865548
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",1/29/2017 12:00:00 AM,2/4/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","4.18943","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163865234
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",2/21/2017 12:00:00 AM,2/27/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","6.44157","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163864639
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",2/6/2017 12:00:00 AM,2/12/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","5.16157","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163863653
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",8/31/2017 12:00:00 AM,9/6/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","21.373","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163863400
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",4/7/2017 12:00:00 AM,4/13/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","11.149","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163863391
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",10/20/2016 12:00:00 AM,10/26/2016 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","13.7129","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163863368
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",4/22/2017 12:00:00 AM,4/28/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","12.76","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163862686
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",2/24/2017 12:00:00 AM,3/2/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","6.53843","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163861651
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",11/7/2016 12:00:00 AM,11/13/2016 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","11.7063","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163861339
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",6/7/2017 12:00:00 AM,6/13/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","17.8941","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163860865
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",5/12/2017 12:00:00 AM,5/18/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","12.9721","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163860689
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",12/17/2016 12:00:00 AM,12/23/2016 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","4.01671","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163860329
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",7/14/2017 12:00:00 AM,7/20/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","23.6106","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163859417
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",5/3/2017 12:00:00 AM,5/9/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","14.8194","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163858796
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",2/18/2017 12:00:00 AM,2/24/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","7.07457","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163858645
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",5/15/2017 12:00:00 AM,5/21/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","14.5741","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163858643
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",5/23/2017 12:00:00 AM,5/29/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","17.1511","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163857101
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",4/2/2017 12:00:00 AM,4/8/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","10.8697","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163856047
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",9/25/2016 12:00:00 AM,10/1/2016 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","17.5984","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163855922
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",6/4/2017 12:00:00 AM,6/10/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","17.697","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163855874
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",6/24/2017 12:00:00 AM,6/30/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","22.6707","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163855337
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",4/27/2017 12:00:00 AM,5/3/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","13.1987","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163854112
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",8/14/2017 12:00:00 AM,8/20/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","22.1477","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163853950
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",1/9/2017 12:00:00 AM,1/15/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","2.10743","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163853785
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",10/21/2016 12:00:00 AM,10/27/2016 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","13.7849","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163853641
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",8/26/2017 12:00:00 AM,9/1/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","21.7754","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163853427
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",8/29/2017 12:00:00 AM,9/4/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","21.8844","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163853254
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",10/18/2016 12:00:00 AM,10/24/2016 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","13.3011","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163853214
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",11/27/2016 12:00:00 AM,12/3/2016 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","8.39","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163852743
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10624491","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",3/16/2017 12:00:00 AM,3/22/2017 11:30:00 PM,"",,,"","WATER","Fresh/Surface Water","Temperature, water (7-day rolling max)","8.87514","deg C","","","","7DADMax","Calculated arithmetic mean average value of seven consecutive measures of daily maximum temperatures from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, water","TEMPLOGGER","Temperature by data logger",00:30:00,"7 Day","7DADM","N","Y",336,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,1/23/2020 1:32:05 AM,1163852577
