"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Location_Setting","Field_Collection_Type","Field_Collector","Field_Collection_Start_Date","Field_Collection_Start_Time","Field_Collection_Start_Date_Time","Field_Collection_End_Date","Field_Collection_End_Time","Field_Collection_End_Date_Time","Field_Collection_Comment","Field_Collection_Area","Field_Collection_Area_Units","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Upper_Depth_In_Feet","Lower_Depth_In_Feet","Well_Water_Level_Measuring_Point_Or_TOC_ID","Sample_ID","Sample_Field_Replicate_ID","Sample_Replicate_Flag","Sample_Sub_ID","Sample_Composite_Flag","Storm_Event_Qualifier","Sample_Matrix","Sample_Source","Sample_Use","Sample_Collection_Method","Sample_Collection_Method_Description","Sample_Preparation_Method","Sample_Preparation_Method_Description","Sample_Method_Other","Sample_Method_Other_Type","Sample_Method_Other_Description","Sample_Taxon_Name","Sample_Taxon_Common_Name","Sample_Taxon_TSN","Sample_Tissue_Type","Sample_Percent_Sorted","Result_Parameter_Name","Result_Parameter_CAS_Number","Lab_Analysis_Date","Lab_Analysis_Date_Accuracy","Lab_Analysis_Time","Result_Value","Result_Value_Units","Result_Reporting_Limit","Result_Reporting_Limit_Type","Result_Detection_Limit","Result_Detection_Limit_Type","Result_Data_Qualifier","Result_Data_Qualifier_Description","Result_Suspect_or_Rejected_Flag","Result_Suspect_Code","Result_Suspect_Description","Fraction_Analyzed","Field_Filtered_Flag","Result_Basis","Digestion_Method","Water_Level_Accuracy","Result_Method","Result_Method_Description","Result_Comment","Result_Additional_Comment","Result_Lab_Replicate_ID","Result_Lab_Name","Result_Validation_Level","Result_Taxon_Name","Result_Taxon_Common_Name","Result_Taxon_Alias_Other","Result_Taxon_TSN","Result_Taxon_Parent_TSN","Result_Taxon_Unidentified_Species","Result_Taxon_Life_Stage","QC_Blank_Censor_Factor","Lab_Batch_ID","Lab_GC_Column_ID","Study_ID_Alias","Study_QA_Planning_Level","Study_QA_Assessment_Level","Study_Type","EIM_Data_Entry_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Record_Created_On","Result_System_ID"
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/04/1990",07:35:00,"09/04/1990 07:35:00","09/04/1990",07:35:00,"09/04/1990 00:00:00","",,"","",,,"",,,"","30820","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Fecal Coliform","","09/04/1990","",,"52","/100mL","","","","","","","","","","Total","","","","","SM16-909C","Fecal Coliform by Membrane Filtration using mFC Medium.","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,76870099
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/04/1990",07:35:00,"09/04/1990 07:35:00","09/04/1990",07:35:00,"09/04/1990 00:00:00","",,"","",,,"",,,"","30820","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Nitrite-Nitrate","","09/04/1990","",,"0.12","mg/L","","","","","","","","","","Total","","","","","SM4500NO3I","Nitrogen (Nitrate, NO3/Nitrite, NO2) by Cadmium Reduction Flow Injection Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,89199440
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/04/1990",07:35:00,"09/04/1990 07:35:00","09/04/1990",07:35:00,"09/04/1990 00:00:00","",,"","",,,"",,,"","30820","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ammonia","7664-41-7","09/04/1990","",,"0.01","mg/L","","","","","","","","","","Total","","","","","SM4500NH3H","Nitrogen (as Ammonia, NH3) by Flow Injection Analysis","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,92415140
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/04/1990",07:35:00,"09/04/1990 07:35:00","09/04/1990",07:35:00,"09/04/1990 00:00:00","",,"","",,,"",,,"","30820","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Nitrite","14797-65-0","09/04/1990","",,"0.01","mg/L","","","","","U","Analyte was not detected at or above the reported result.","","","","Dissolved","","","","","EPA353.2","Nitrogen, Nitrate-Nitrite (Colorimetric, Automated Cadmium Reduction), Revision 2","K","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,44443671
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/04/1995",10:35:00,"09/04/1995 10:35:00","09/04/1995",10:35:00,"09/04/1995 10:35:00","",,"","",,,"",,,"","36327","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ortho-Phosphate","","09/04/1995","",00:00:00,"0.036","mg/L","","","","","","","","","","Dissolved","","","","","EPA365.3M","Phosphorus, Orthophosphate; Colorimetric, Ascorbic Acid, Two Reagent low level cal. Modified.","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,1540021
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/04/1995",10:35:00,"09/04/1995 10:35:00","09/04/1995",10:35:00,"09/04/1995 10:35:00","",,"","",,,"",,,"","36327","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Phosphorus","7723-14-0","09/04/1995","",00:00:00,"0.067","mg/L","","","","","","","","","","Total","","","","","EPA365.1","Phosphorus, All Forms (Colorimetric, Automated, Ascorbic Acid)","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,2540021
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/04/1995",10:35:00,"09/04/1995 10:35:00","09/04/1995",10:35:00,"09/04/1995 10:35:00","",,"","",,,"",,,"","36327","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Turbidity","","09/04/1995","",00:00:00,"6.3","NTU","","","","","","","","","","","","","","","SM2130B","Turbidity, Nephelometric Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,3440021
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/04/1995",10:35:00,"09/04/1995 10:35:00","09/04/1995",10:35:00,"09/04/1995 10:35:00","",,"","",,,"",,,"","36327","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","09/04/1995","",00:00:00,"9.4","mg/L","","","","","","","","","","","","","","","EPA360.2","Dissolved Oxygen (DO) by Modified Winkler Full Bottle","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,5440021
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/04/1995",10:35:00,"09/04/1995 10:35:00","09/04/1995",10:35:00,"09/04/1995 10:35:00","",,"","",,,"",,,"","36327","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Suspended Solids","","09/04/1995","",00:00:00,"19","mg/L","","","","","","","","","","Total","","","","","EPA160.2","Residue, Non-Filterable, Gravimetric, Dried at 103-105 Deg-C","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,5540021
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/04/1995",10:35:00,"09/04/1995 10:35:00","09/04/1995",10:35:00,"09/04/1995 10:35:00","",,"","",,,"",,,"","36327","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Persulfate Nitrogen","","09/04/1995","",00:00:00,"0.423","mg/L","","","","","","","","","","Total","","","","","SM4500NB","Nitrogen, In-Line UV/Persulfate Digestion and Oxidation with Flow Injection Analysis","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,7440021
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/04/1995",10:35:00,"09/04/1995 10:35:00","09/04/1995",10:35:00,"09/04/1995 10:35:00","",,"","",,,"",,,"","36327","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Fecal Coliform","","09/04/1995","",00:00:00,"220","/100mL","","","","","","","","","","","","","","","SM16-909C","Fecal Coliform by Membrane Filtration using mFC Medium.","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,8540021
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/04/1995",10:35:00,"09/04/1995 10:35:00","09/04/1995",10:35:00,"09/04/1995 10:35:00","",,"","",,,"",,,"","36327","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Nitrite-Nitrate","","09/04/1995","",00:00:00,"0.286","mg/L","","","","","","","","","","Dissolved","","","","","SM4500NO3I","Nitrogen (Nitrate, NO3/Nitrite, NO2) by Cadmium Reduction Flow Injection Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,9440021
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/04/1995",10:35:00,"09/04/1995 10:35:00","09/04/1995",10:35:00,"09/04/1995 10:35:00","",,"","",,,"",,,"","36327","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ammonia","7664-41-7","09/04/1995","",00:00:00,"0.01","mg/L","","","","","U","Analyte was not detected at or above the reported result.","","","","Dissolved","","","","","EPA350.1","Nitrogen as Ammonia, Colorimetric, Automated Phenate","U","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,4540021
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/05/1989",08:25:00,"09/05/1989 08:25:00","09/05/1989",08:25:00,"09/05/1989 08:25:00","",,"","",,,"",,,"","32178","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Nitrite-Nitrate","","09/05/1989","",00:00:00,"0.09","mg/L","","","","","","","","","","Dissolved","","","","","SM4500NO3I","Nitrogen (Nitrate, NO3/Nitrite, NO2) by Cadmium Reduction Flow Injection Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,2291420
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/05/1989",08:25:00,"09/05/1989 08:25:00","09/05/1989",08:25:00,"09/05/1989 08:25:00","",,"","",,,"",,,"","32178","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Turbidity","","09/05/1989","",00:00:00,"1.7","NTU","","","","","","","","","","","","","","","SM2130B","Turbidity, Nephelometric Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,4291420
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/05/1989",08:25:00,"09/05/1989 08:25:00","09/05/1989",08:25:00,"09/05/1989 08:25:00","",,"","",,,"",,,"","32178","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Fecal Coliform","","09/05/1989","",00:00:00,"77","/100mL","","","","","","","","","","","","","","","SM16-909C","Fecal Coliform by Membrane Filtration using mFC Medium.","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,5191420
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/05/1989",08:25:00,"09/05/1989 08:25:00","09/05/1989",08:25:00,"09/05/1989 08:25:00","",,"","",,,"",,,"","32178","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ortho-Phosphate","","09/05/1989","",00:00:00,"0.03","mg/L","","","","","","","","","","Dissolved","","","","","EPA365.3M","Phosphorus, Orthophosphate; Colorimetric, Ascorbic Acid, Two Reagent low level cal. Modified.","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,5291420
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/05/1989",08:25:00,"09/05/1989 08:25:00","09/05/1989",08:25:00,"09/05/1989 08:25:00","",,"","",,,"",,,"","32178","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Phosphorus","7723-14-0","09/05/1989","",00:00:00,"0.05","mg/L","","","","","","","","","","Total","","","","","EPA365.1","Phosphorus, All Forms (Colorimetric, Automated, Ascorbic Acid)","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,6291420
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/05/1989",08:25:00,"09/05/1989 08:25:00","09/05/1989",08:25:00,"09/05/1989 08:25:00","",,"","",,,"",,,"","32178","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","09/05/1989","",00:00:00,"9.9","mg/L","","","","","","","","","","","","","","","EPA360.2","Dissolved Oxygen (DO) by Modified Winkler Full Bottle","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,8191420
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/05/1989",08:25:00,"09/05/1989 08:25:00","09/05/1989",08:25:00,"09/05/1989 08:25:00","",,"","",,,"",,,"","32178","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Suspended Solids","","09/05/1989","",00:00:00,"12","mg/L","","","","","","","","","","Total","","","","","EPA160.2","Residue, Non-Filterable, Gravimetric, Dried at 103-105 Deg-C","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,8291420
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/05/1989",08:25:00,"09/05/1989 08:25:00","09/05/1989",08:25:00,"09/05/1989 08:25:00","",,"","",,,"",,,"","32178","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Nitrite","14797-65-0","09/05/1989","",00:00:00,"0.01","mg/L","","","","","U","Analyte was not detected at or above the reported result.","","","","Dissolved","","","","","EPA353.2","Nitrogen, Nitrate-Nitrite (Colorimetric, Automated Cadmium Reduction), Revision 2","K","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,1291420
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/05/1989",08:25:00,"09/05/1989 08:25:00","09/05/1989",08:25:00,"09/05/1989 08:25:00","",,"","",,,"",,,"","32178","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ammonia","7664-41-7","09/05/1989","",00:00:00,"0.01","mg/L","","","","","U","Analyte was not detected at or above the reported result.","","","","Dissolved","","","","","EPA350.1","Nitrogen as Ammonia, Colorimetric, Automated Phenate","K","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,7291420
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/07/1997",15:10:00,"09/07/1997 15:10:00","09/07/1997",15:10:00,"09/07/1997 15:10:00","",,"","",,,"",,,"","37783","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Phosphorus","7723-14-0","09/07/1997","",00:00:00,"0.116","mg/L","","","","","","","","","","Total","","","","","EPA365.1","Phosphorus, All Forms (Colorimetric, Automated, Ascorbic Acid)","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,1070222
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/07/1997",15:10:00,"09/07/1997 15:10:00","09/07/1997",15:10:00,"09/07/1997 15:10:00","",,"","",,,"",,,"","37783","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","09/07/1997","",00:00:00,"10.2","mg/L","","","","","","","","","","","","","","","EPA360.2","Dissolved Oxygen (DO) by Modified Winkler Full Bottle","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,1170222
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/07/1997",15:10:00,"09/07/1997 15:10:00","09/07/1997",15:10:00,"09/07/1997 15:10:00","",,"","",,,"",,,"","37783","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ortho-Phosphate","","09/07/1997","",00:00:00,"0.05","mg/L","","","","","","","","","","Dissolved","","","","","EPA365.3M","Phosphorus, Orthophosphate; Colorimetric, Ascorbic Acid, Two Reagent low level cal. Modified.","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,2070222
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/07/1997",15:10:00,"09/07/1997 15:10:00","09/07/1997",15:10:00,"09/07/1997 15:10:00","",,"","",,,"",,,"","37783","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Turbidity","","09/07/1997","",00:00:00,"5","NTU","","","","","","","","","","","","","","","SM2130B","Turbidity, Nephelometric Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,3070222
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/07/1997",15:10:00,"09/07/1997 15:10:00","09/07/1997",15:10:00,"09/07/1997 15:10:00","",,"","",,,"",,,"","37783","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Nitrite-Nitrate","","09/07/1997","",00:00:00,"0.216","mg/L","","","","","","","","","","Dissolved","","","","","EPA353.2","Nitrogen, Nitrate-Nitrite (Colorimetric, Automated Cadmium Reduction), Revision 2","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,4070222
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/07/1997",15:10:00,"09/07/1997 15:10:00","09/07/1997",15:10:00,"09/07/1997 15:10:00","",,"","",,,"",,,"","37783","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Persulfate Nitrogen","","09/07/1997","",00:00:00,"0.362","mg/L","","","","","","","","","","Total","","","","","SM4500NB","Nitrogen, In-Line UV/Persulfate Digestion and Oxidation with Flow Injection Analysis","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,5070222
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/07/1997",15:10:00,"09/07/1997 15:10:00","09/07/1997",15:10:00,"09/07/1997 15:10:00","",,"","",,,"",,,"","37783","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Suspended Solids","","09/07/1997","",00:00:00,"11","mg/L","","","","","","","","","","Total","","","","","EPA160.2","Residue, Non-Filterable, Gravimetric, Dried at 103-105 Deg-C","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,5170222
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/07/1997",15:10:00,"09/07/1997 15:10:00","09/07/1997",15:10:00,"09/07/1997 15:10:00","",,"","",,,"",,,"","37783","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Fecal Coliform","","09/07/1997","",00:00:00,"40","/100mL","","","","","","","","","","","","","","","SM16-909C","Fecal Coliform by Membrane Filtration using mFC Medium.","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,6070222
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/07/1997",15:10:00,"09/07/1997 15:10:00","09/07/1997",15:10:00,"09/07/1997 15:10:00","",,"","",,,"",,,"","37783","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ammonia","7664-41-7","09/07/1997","",00:00:00,"0.01","mg/L","","","","","U","Analyte was not detected at or above the reported result.","","","","Dissolved","","","","","EPA350.1","Nitrogen as Ammonia, Colorimetric, Automated Phenate","U","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,4170222
